date_of_infraction,infraction_code,infraction_description,set_fine_amount,location2
20220104,3,PARK ON PRIVATE PROPERTY,30,1900 SHEPPARD AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,4005 DON MILLS RD
20220104,3,PARK ON PRIVATE PROPERTY,30,511 THE WEST MALL
20220104,3,PARK ON PRIVATE PROPERTY,30,511 THE WEST MALL
20220104,3,PARK ON PRIVATE PROPERTY,30,511 THE WEST MALL
20220104,3,PARK ON PRIVATE PROPERTY,30,511 THE WEST MALL
20220104,3,PARK ON PRIVATE PROPERTY,30,511 THE WEST MALL
20220104,3,PARK ON PRIVATE PROPERTY,30,511 THE WEST MALL
20220104,3,PARK ON PRIVATE PROPERTY,30,175 TRUDELLE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,5 OLD SHEPPARD AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,17 RUSTY CRESTWAY
20220104,3,PARK ON PRIVATE PROPERTY,30,7 GRENVILLE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,7 GRENVILLE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,2 MASCOT PLACE
20220104,3,PARK ON PRIVATE PROPERTY,30,58 RUSTY CRESTWAY
20220104,3,PARK ON PRIVATE PROPERTY,30,2155 LAWRENCE AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,1930 ST CLAIR AVENUE WEST
20220104,3,PARK ON PRIVATE PROPERTY,30,2155 LAWRENCE AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,2155 LAWRENCE AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,2155 LAWRENCE AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,81 BRICKWORKS LANE
20220104,3,PARK ON PRIVATE PROPERTY,30,75 PLUM TREE WAY
20220104,3,PARK ON PRIVATE PROPERTY,30,2155 LAWRENCE AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,75 HAVENBROOK BLVD
20220104,3,PARK ON PRIVATE PROPERTY,30,97 PLUM TREE WAY
20220104,3,PARK ON PRIVATE PROPERTY,30,2155 LAWRENCE AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,31 BIRDSTONE CRESCENT
20220104,3,PARK ON PRIVATE PROPERTY,30,2155 LAWRENCE AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,2155 LAWRENCE AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,160 CHALKFARM DR
20220104,3,PARK ON PRIVATE PROPERTY,30,7 LIME TREEWAY
20220104,3,PARK ON PRIVATE PROPERTY,30,121 PARKWAY FOREST DR
20220104,3,PARK ON PRIVATE PROPERTY,30,7 LIME TREEWAY
20220104,3,PARK ON PRIVATE PROPERTY,30,2155 LAWRENCE AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,121 PARKWAY FOREST DR
20220104,3,PARK ON PRIVATE PROPERTY,30,2155 LAWRENCE AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,121 PARKWAY FOREST DR
20220104,3,PARK ON PRIVATE PROPERTY,30,2155 LAWRENCE AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,2155 LAWRENCE AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,6200 BATHURST STREET
20220104,3,PARK ON PRIVATE PROPERTY,30,2155 LAWRENCE AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,15 LAIDLAW STREET
20220104,3,PARK ON PRIVATE PROPERTY,30,56 WELLESLEY ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,44 LONGBOURNE DRIVE
20220104,3,PARK ON PRIVATE PROPERTY,30,101 DUNDALK DRIVE
20220104,3,PARK ON PRIVATE PROPERTY,30,101 DUNDALK DRIVE
20220104,3,PARK ON PRIVATE PROPERTY,30,99 BROADWAY AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,99 BROADWAY AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,99 BROADWAY AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,184 VALLEY WOODS RD
20220104,3,PARK ON PRIVATE PROPERTY,30,241 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,241 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,96 DENISON AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,33 SHORE BREEZE DR
20220104,3,PARK ON PRIVATE PROPERTY,30,833 KING ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,241 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,96 DENISON AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,241 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,33 SHORE BREEZE DR
20220104,3,PARK ON PRIVATE PROPERTY,30,241 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,241 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,202 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,202 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,241 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,202 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,241 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,241 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,241 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,241 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,241 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,81 BOND ST
20220104,3,PARK ON PRIVATE PROPERTY,30,33 SHORE BREEZE DR
20220104,3,PARK ON PRIVATE PROPERTY,30,81 BOND ST
20220104,3,PARK ON PRIVATE PROPERTY,30,241 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,81 BOND ST
20220104,3,PARK ON PRIVATE PROPERTY,30,401 CEDARVALE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,306 FRONT ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,77 MUTUAL ST
20220104,3,PARK ON PRIVATE PROPERTY,30,399 MARKHAM RD
20220104,3,PARK ON PRIVATE PROPERTY,30,2183 LAKESHORE BLVD W
20220104,3,PARK ON PRIVATE PROPERTY,30,2183 LAKESHORE BLVD W
20220104,3,PARK ON PRIVATE PROPERTY,30,2183 LAKESHORE BLVD W
20220104,3,PARK ON PRIVATE PROPERTY,30,2183 LAKESHORE BLVD W
20220104,3,PARK ON PRIVATE PROPERTY,30,381 FRONT ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,2183 LAKESHORE BLVD W
20220104,3,PARK ON PRIVATE PROPERTY,30,2183 LAKESHORE BLVD W
20220104,3,PARK ON PRIVATE PROPERTY,30,2183 LAKESHORE BLVD W
20220104,3,PARK ON PRIVATE PROPERTY,30,2183 LAKESHORE BLVD W
20220104,3,PARK ON PRIVATE PROPERTY,30,2183 LAKESHORE BLVD W
20220104,3,PARK ON PRIVATE PROPERTY,30,30 BASEBALL PL
20220104,3,PARK ON PRIVATE PROPERTY,30,30 BASEBALL PL
20220104,3,PARK ON PRIVATE PROPERTY,30,409 CHURCH ST
20220104,3,PARK ON PRIVATE PROPERTY,30,640 ROSELAWN AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2183 LAKESHORE BLVD W
20220104,3,PARK ON PRIVATE PROPERTY,30,30 BASEBALL PL
20220104,3,PARK ON PRIVATE PROPERTY,30,409 CHURCH ST
20220104,3,PARK ON PRIVATE PROPERTY,30,2183 LAKESHORE BLVD W
20220104,3,PARK ON PRIVATE PROPERTY,30,409 CHURCH ST
20220104,3,PARK ON PRIVATE PROPERTY,30,5 MARINER TER
20220104,3,PARK ON PRIVATE PROPERTY,30,1500 WOODBINE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,409 CHURCH ST
20220104,3,PARK ON PRIVATE PROPERTY,30,70 EDWARD ST
20220104,3,PARK ON PRIVATE PROPERTY,30,409 CHURCH ST
20220104,3,PARK ON PRIVATE PROPERTY,30,409 CHURCH ST
20220104,3,PARK ON PRIVATE PROPERTY,30,409 CHURCH ST
20220104,3,PARK ON PRIVATE PROPERTY,30,24 EVA RD
20220104,3,PARK ON PRIVATE PROPERTY,30,24 EVA RD
20220104,3,PARK ON PRIVATE PROPERTY,30,100 ALEXANDER ST
20220104,3,PARK ON PRIVATE PROPERTY,30,24 EVA RD
20220104,3,PARK ON PRIVATE PROPERTY,30,100 ALEXANDER ST
20220104,3,PARK ON PRIVATE PROPERTY,30,24 EVA RD
20220104,3,PARK ON PRIVATE PROPERTY,30,100 ALEXANDER ST
20220104,3,PARK ON PRIVATE PROPERTY,30,24 EVA RD
20220104,3,PARK ON PRIVATE PROPERTY,30,140 CHARLES ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,300 JARVIS ST
20220104,3,PARK ON PRIVATE PROPERTY,30,47 GILDER DR
20220104,3,PARK ON PRIVATE PROPERTY,30,47 GILDER DR
20220104,3,PARK ON PRIVATE PROPERTY,30,47 GILDER DR
20220104,3,PARK ON PRIVATE PROPERTY,30,780 SHEPPARD AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,52 MABELLE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,47 GILDER DR
20220104,3,PARK ON PRIVATE PROPERTY,30,52 MABELLE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,200 SHERWAY DR
20220104,3,PARK ON PRIVATE PROPERTY,30,47 GILDER DR
20220104,3,PARK ON PRIVATE PROPERTY,30,42 HARBORD ST
20220104,3,PARK ON PRIVATE PROPERTY,30,52 MABELLE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,11 RUDDINGTON DR
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,52 MABELLE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,451 RICHMOND ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,451 RICHMOND ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,444 RICHMOND ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,52 MABELLE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2 TIPPETT RD
20220104,3,PARK ON PRIVATE PROPERTY,30,2 TIPPETT RD
20220104,3,PARK ON PRIVATE PROPERTY,30,2 TIPPETT RD
20220104,3,PARK ON PRIVATE PROPERTY,30,52 MABEEL AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2 TIPPETT RD
20220104,3,PARK ON PRIVATE PROPERTY,30,2 TIPPETT RD
20220104,3,PARK ON PRIVATE PROPERTY,30,10 CHICHESTER PLACE
20220104,3,PARK ON PRIVATE PROPERTY,30,2 TIPPETT RD
20220104,3,PARK ON PRIVATE PROPERTY,30,2 TIPPETT RD
20220104,3,PARK ON PRIVATE PROPERTY,30,10 CHICHESTER PLACE
20220104,3,PARK ON PRIVATE PROPERTY,30,2 TIPPETT RD
20220104,3,PARK ON PRIVATE PROPERTY,30,10 CHICHESTER PLACE
20220104,3,PARK ON PRIVATE PROPERTY,30,2 TIPPETT RD
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2 TIPPETT RD
20220104,3,PARK ON PRIVATE PROPERTY,30,899 QUEEN ST E
20220104,3,PARK ON PRIVATE PROPERTY,30,2 TIPPETT RD
20220104,3,PARK ON PRIVATE PROPERTY,30,26 WELLIGNTON ST E
20220104,3,PARK ON PRIVATE PROPERTY,30,36 PARK LAWN RD
20220104,3,PARK ON PRIVATE PROPERTY,30,36 PARK LAWN RD
20220104,3,PARK ON PRIVATE PROPERTY,30,747 DON MILLS RD
20220104,3,PARK ON PRIVATE PROPERTY,30,460 ADELAIDE ST E
20220104,3,PARK ON PRIVATE PROPERTY,30,747 DON MILLS RD
20220104,3,PARK ON PRIVATE PROPERTY,30,460 ADELAIDE ST E
20220104,3,PARK ON PRIVATE PROPERTY,30,200 QUEEN'S QUAY EAST
20220104,3,PARK ON PRIVATE PROPERTY,30,26 WELLINGTON ST E
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,460 ADELAIDE ST E
20220104,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,460 ADELAIDE ST E
20220104,3,PARK ON PRIVATE PROPERTY,30,26 WELLIGTON ST E
20220104,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,200 QUEEN'S QUAY EAST
20220104,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,460 ADELAIDE ST E
20220104,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,200 QUEEN'S QUAY EAST
20220104,3,PARK ON PRIVATE PROPERTY,30,44 OAKEN GATE WAY
20220104,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,1655 DUPONT ST
20220104,3,PARK ON PRIVATE PROPERTY,30,26 WELLIGNTON ST E
20220104,3,PARK ON PRIVATE PROPERTY,30,460 ADELAIDE ST E
20220104,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,460 ADELAIDE ST E
20220104,3,PARK ON PRIVATE PROPERTY,30,1655 DUPONT ST
20220104,3,PARK ON PRIVATE PROPERTY,30,576 FRONT ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,1655 DUPONT ST
20220104,3,PARK ON PRIVATE PROPERTY,30,2939 DUFFERIN ST
20220104,3,PARK ON PRIVATE PROPERTY,30,1655 DUPONT ST
20220104,3,PARK ON PRIVATE PROPERTY,30,200 QUEEN'S QUAY EAST
20220104,3,PARK ON PRIVATE PROPERTY,30,942 YONGE STR
20220104,3,PARK ON PRIVATE PROPERTY,30,101 PARLIAMENT ST
20220104,3,PARK ON PRIVATE PROPERTY,30,101 PARLIAMENT ST
20220104,3,PARK ON PRIVATE PROPERTY,30,697 MCCOWAN RD
20220104,3,PARK ON PRIVATE PROPERTY,30,460 MANNING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,460 MANNING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,351 WALLACE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,200 QUEEN'S QUAY EAST
20220104,3,PARK ON PRIVATE PROPERTY,30,697 MCCOWAN RD
20220104,3,PARK ON PRIVATE PROPERTY,30,351 WALLACE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,351 WALLACE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,550 SCARBOROUGH GOLF CLUB RD
20220104,3,PARK ON PRIVATE PROPERTY,30,33 SHOREBREEZE DR
20220104,3,PARK ON PRIVATE PROPERTY,30,697 MCCOWAN RD
20220104,3,PARK ON PRIVATE PROPERTY,30,33 SHORE BREEZE DR
20220104,3,PARK ON PRIVATE PROPERTY,30,33 SHORE BREEZE DR
20220104,3,PARK ON PRIVATE PROPERTY,30,12 BONNYCASTLE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,56 WELLESLEY ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,6 KINGS COLLEGE RD
20220104,3,PARK ON PRIVATE PROPERTY,30,12 BONNYCASTLE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,12 BONNYCASTLE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,351 WALLACE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,12 BONNYCASTLE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,12 BONNYCASTLE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,685 MCCOWAN RD
20220104,3,PARK ON PRIVATE PROPERTY,30,56 WELLESLEY ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,605 FINCH AVE W
20220104,3,PARK ON PRIVATE PROPERTY,30,605 FINCH AVE W
20220104,3,PARK ON PRIVATE PROPERTY,30,178 QUEENS QUAY E
20220104,3,PARK ON PRIVATE PROPERTY,30,1369 BLOOR ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,178 QUEENS QUAY E
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,5200 YONGE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,5200 YONGE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,178 QUEENS QUAY E
20220104,3,PARK ON PRIVATE PROPERTY,30,1369 BLOOR ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,5200 YONGE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,170 FAIRVIEW MALL DR
20220104,3,PARK ON PRIVATE PROPERTY,30,5200 YONGE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,357 RUSHOLME RD
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2 BEDFORD RD
20220104,3,PARK ON PRIVATE PROPERTY,30,357 RUSHOLME RD
20220104,3,PARK ON PRIVATE PROPERTY,30,357 RUSHOLME RD
20220104,3,PARK ON PRIVATE PROPERTY,30,3636 BATHURST ST
20220104,3,PARK ON PRIVATE PROPERTY,30,730 DOVERCOURT RD
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,3636 BATHURST ST
20220104,3,PARK ON PRIVATE PROPERTY,30,2 BEDFORD RD
20220104,3,PARK ON PRIVATE PROPERTY,30,75 PELHAM AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,45 RICHMOND ST E
20220104,3,PARK ON PRIVATE PROPERTY,30,3636 BATHURST ST
20220104,3,PARK ON PRIVATE PROPERTY,30,75 PELHAM AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,730 DOVERCOURT RD
20220104,3,PARK ON PRIVATE PROPERTY,30,730 DOVERCOURT RD
20220104,3,PARK ON PRIVATE PROPERTY,30,88 ERSKINE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,47 GILDER DR
20220104,3,PARK ON PRIVATE PROPERTY,30,20 LOMBARD ST
20220104,3,PARK ON PRIVATE PROPERTY,30,47 GILDER DR
20220104,3,PARK ON PRIVATE PROPERTY,30,20 LOMBARD ST
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,1154 WILSON AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,1154 WILSON AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,1154 WILSON AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,1442 LAWRENCE AVE W
20220104,3,PARK ON PRIVATE PROPERTY,30,200 SHERWAY DR
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,1154 WILSON AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,9 BOGERT AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,200 SHERWAY DR
20220104,3,PARK ON PRIVATE PROPERTY,30,60 CHURCH ST
20220104,3,PARK ON PRIVATE PROPERTY,30,2737 KIPLING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2737 KIPLING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2737 KIPLING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,1442 LAWRENCE AVE W
20220104,3,PARK ON PRIVATE PROPERTY,30,2737 KIPLING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,3355 STEELES AVE EAST
20220104,3,PARK ON PRIVATE PROPERTY,30,2737 KIPLING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,1442 LAWRENCE AVE W
20220104,3,PARK ON PRIVATE PROPERTY,30,81 BILLY BISHOP WAY
20220104,3,PARK ON PRIVATE PROPERTY,30,620 KING ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,2737 KIPLING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,620 KING ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,15 SUMMERHILL AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2737 KIPLING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2737 KIPLING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2737 KIPLING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,15 KINGS COLLEGE CIR
20220104,3,PARK ON PRIVATE PROPERTY,30,2737 KIPLING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,1440 LAWRENCE AVE W
20220104,3,PARK ON PRIVATE PROPERTY,30,103 WEST LODGE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2737 KIPLING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2737 KIPLING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2737 KIPLING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2737 KIPLING AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,1440 LAWRENCE AVE W
20220104,3,PARK ON PRIVATE PROPERTY,30,4685 YONGE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,115 MCMAHON DR
20220104,3,PARK ON PRIVATE PROPERTY,30,4685 YONGE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,3 VERONA AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,1440 LAWRENCE AVE W
20220104,3,PARK ON PRIVATE PROPERTY,30,4685 YONGE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,1440 LAWRENCE AVE W
20220104,3,PARK ON PRIVATE PROPERTY,30,200 SHERWAY DR
20220104,3,PARK ON PRIVATE PROPERTY,30,4685 YONGE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,149 COLLEGE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,149 COLLEGE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,500 LAKESHORE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,15 KINGS COLLEGE CIR
20220104,3,PARK ON PRIVATE PROPERTY,30,500 LAKESHORE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,500 LAKESHORE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,254 CHURCH ST
20220104,3,PARK ON PRIVATE PROPERTY,30,20 WEST LODGE AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,7 KINGS COLLEGE CIR
20220104,3,PARK ON PRIVATE PROPERTY,30,254 CHURCH ST
20220104,3,PARK ON PRIVATE PROPERTY,30,200 SHERWAY DR
20220104,3,PARK ON PRIVATE PROPERTY,30,345 ADELAIDE ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,2 BEDFORD RD
20220104,3,PARK ON PRIVATE PROPERTY,30,308 ADELAIDE ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,200 SHERWAY DR
20220104,3,PARK ON PRIVATE PROPERTY,30,308 ADELAIDE ST W
20220104,3,PARK ON PRIVATE PROPERTY,30,18 MAITLAND TER
20220104,3,PARK ON PRIVATE PROPERTY,30,18 MAITLAND TER
20220104,3,PARK ON PRIVATE PROPERTY,30,151 ROEHAMPTON AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,18 MAITLAND TER
20220104,3,PARK ON PRIVATE PROPERTY,30,33 KING ST
20220104,3,PARK ON PRIVATE PROPERTY,30,18 MAITLAND TER
20220104,3,PARK ON PRIVATE PROPERTY,30,151 ROEHAMPTON AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,18 MAITLAND TER
20220104,3,PARK ON PRIVATE PROPERTY,30,18 MAITLAND TER
20220104,3,PARK ON PRIVATE PROPERTY,30,18 MAITLAND TER
20220104,3,PARK ON PRIVATE PROPERTY,30,1275 DANFORTH ROAD
20220104,3,PARK ON PRIVATE PROPERTY,30,1275 DANFORTH ROAD
20220104,3,PARK ON PRIVATE PROPERTY,30,2075 BAYVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,150 EGLINTON AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,200 SHERWAY DR
20220104,3,PARK ON PRIVATE PROPERTY,30,155 COLLEGE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,162 CUMBERLAND ST
20220104,3,PARK ON PRIVATE PROPERTY,30,1215 DUNDAS ST E
20220104,3,PARK ON PRIVATE PROPERTY,30,200 SHERWAY DR
20220104,3,PARK ON PRIVATE PROPERTY,30,302 CARLAW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,302 CARLAW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,105 QUEEN'S PLATE DR
20220104,3,PARK ON PRIVATE PROPERTY,30,855 ROSELAWN AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,66 FOREST MANOR RD
20220104,3,PARK ON PRIVATE PROPERTY,30,302 CARLAW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,302 CARLAW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,302 CARLAW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,855 ROSELAWN AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,155 COLLEGE ST
20220104,3,PARK ON PRIVATE PROPERTY,30,855 ROSELAWN AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,160 EGLINTON AVE E
20220104,3,PARK ON PRIVATE PROPERTY,30,5 BRIDGMAN AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,855 ROSELAWN AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,5 BRIDGMAN AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,855 ROSELAWN AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,5 BRIDGMAN AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,855 ROSELAWN AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,25 SELBY ST
20220104,3,PARK ON PRIVATE PROPERTY,30,25 ST MARY ST
20220104,3,PARK ON PRIVATE PROPERTY,30,5 BRIDGMAN AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,5 BRIDGMAN AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,25 ST MARY ST
20220104,3,PARK ON PRIVATE PROPERTY,30,78 PARK LAWN RD
20220104,3,PARK ON PRIVATE PROPERTY,30,5 BRIDGMAN AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,720 BROADVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,720 BROADVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,720 BROADVIEW AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,155 REDPATH AVE
20220104,3,PARK ON PRIVATE PROPERTY,30,70 CAMBRIDGE AVE
